impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,parcial_id,parcial_desc,subparcial_id,subparcial_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,ubicacion_geografica_id,ubicacion_geografica_desc,unidad_ejecutora_id,unidad_ejecutora_desc,prestamo_externo_id,prestamo_externo_desc,codigo_bapin_id,codigo_bapin_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,1,Personal permanente,3,Retribuciones que no hacen al cargo,0,Retribuciones que no hacen al cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,-0.015,0.01115879,0.0103883,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,1,Personal permanente,6,Contribuciones patronales,0,Contribuciones patronales,21212000,Contribuciones patronales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,-0.21660332,0.01105526,0.00467926,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,1,Personal permanente,7,Complementos,0,Complementos,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.01050345,0.01050345,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,2,Personal temporario,7,Contratos especiales,0,Contratos especiales,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.110963,0.1256595,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,4,Asignaciones familiares,0,Asignaciones familiares,0,Asignaciones familiares,21213000,Prestaciones sociales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.000753,0.000753,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,5,Asistencia social al personal,0,Asistencia social al personal,0,Asistencia social al personal,21213000,Prestaciones sociales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.001,0.001,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,1,Productos Alimenticios Agropecuarios y Forestales,1,Alimentos para personas,0,Alimentos para personas,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0061616,0.00006507,0.0004557,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",1,Papel de escritorio y cartón,0,Papel de escritorio y cartón,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0,0.0000124,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",2,Papel para computación,0,Papel para computación,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00000241,0.00000241,0.00000241,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",4,Productos de papel y cartón,0,Productos de papel y cartón,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.000049,0.000049,0.000049,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",5,"Libros, revistas y periódicos",0,"Libros, revistas y periódicos",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.000018,0.000018,0.000018,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",2,Productos farmacéuticos y medicinales,0,Productos farmacéuticos y medicinales,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00003432,0.00003432,0.00004812,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,6,Productos de minerales no metálicos,3,Productos de loza y porcelana,0,Productos de loza y porcelana,21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0000864,0.0000864,0.0000864,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2,Bienes de consumo,9,Otros bienes de consumo,2,"Utiles de Escritorio, Oficina y Ensenanza",0,"Utiles de Escritorio, Oficina y Ensenanza",21221000,Bienes de consumo,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,-0.002107,0.00058658,0.00058658,0.00130256,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,1,Servicios básicos,1,Energía eléctrica,0,Energía eléctrica,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00002,0.00002,0.00002,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,1,Servicios básicos,2,Agua,0,Agua,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00006124,0.00006124,0.00015329,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,1,Servicios básicos,5,Correos y Telegrafo,0,Correos y Telegrafo,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.000002,0.000002,0.000002,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,2,Alquileres y derechos,4,Alquiler de fotocopiadoras,0,Alquiler de fotocopiadoras,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.00032282,0,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",1,Mantenimiento y reparación de edificios y locales,0,Mantenimiento y reparación de edificios y locales,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.000004,0.000004,0.000004,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,4,Servicios técnicos y profesionales,1,"Estudios, investigaciones y proyectos de factibilidad",0,"Estudios, investigaciones y proyectos de factibilidad",21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.05849023,0,0,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,4,Servicios técnicos y profesionales,2,Médicos y sanitarios,0,Médicos y sanitarios,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.00001026,0.00001026,0.00001026,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,-0.023619,0.00028,0.00028,0.00224,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,4,Servicios técnicos y profesionales,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,2.2,Crédito Externo,97,Nacional,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,-0.133556,0,0,0,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,7,Pasajes y viáticos,1,Pasajes,0,Pasajes,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.011455,0.014689,0.014366,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,7,Pasajes y viáticos,2,Viáticos,0,Viáticos,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.0223373,0.01090646,0.00304346,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",1,Direccion y Coordinacion,0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3,Servicios no personales,7,Pasajes y viáticos,9,Otros n.e.p.,0,Otros n.e.p.,21222000,Servicios no personales,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0.01,0,0,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",2,"Informacion,Evaluacion,Negociacion,Programacion Financiera",0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,1,Personal permanente,1,Retribución del cargo,0,Retribución del cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0.00033796,0.00365806,2020-07-03 00:00:00
1995,5,1995,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,50,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,0,Ministerio de Economia y Obras y Servicios Publicos,357,MTRIO. DE ECONOMIA Y OBRAS Y SERV. PUBLICOS,22,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",0,"Finanzas, Bancos y Seguros",2,"Informacion,Evaluacion,Negociacion,Programacion Financiera",0,"Finanzas, Bancos y Seguros",4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,1,Gastos en personal,1,Personal permanente,3,Retribuciones que no hacen al cargo,0,Retribuciones que no hacen al cargo,21211000,Sueldos y salarios,1.1,Tesoro Nacional,2,Capital Federal - Ciudad de Buenos Aires,1470,Subsecretaría de Delitos Complejos y Lucha contra la Criminalidad Organizada,0,GENERICO,0,El Organismo no carga BAPIN,0,0,0,0,0.00029881,2020-07-03 00:00:00
