ejercicio_presupuestario,servicio_id,programa_id,programa_desc,subprograma_id,subprograma_desc,proyecto_id,proyecto_desc,actividad_id,actividad_desc,obra_id,obra_desc,ultima_actualizacion_fecha
2023,363,39,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,0,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,0,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,15,"Promocion del Trabajo, Arraigo y Abastecimiento Local",0,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,2024-07-01 00:00:00
2023,363,39,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,0,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,0,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,40,Formulacion de Politicas para el Desarrollo de la Agricultura Familiar  y el Desarrollo Territorial,0,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,2024-07-01 00:00:00
2023,363,59,Politicas para la Gestion del Riesgo Agropecuario,0,Politicas para la Gestion del Riesgo Agropecuario,0,Politicas para la Gestion del Riesgo Agropecuario,42,Apoyo a la Emergencia,0,Politicas para la Gestion del Riesgo Agropecuario,2024-07-01 00:00:00
2023,363,61,Administracion y Control Comercial Agropecuario,0,Administracion y Control Comercial Agropecuario,0,Administracion y Control Comercial Agropecuario,41,Administracion y Control Comercial Agropecuario,0,Administracion y Control Comercial Agropecuario,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,1,Conduccion y Direccion Superior,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,9,Formulacion de Politicas para el Desarrollo de Economias Regionales,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,11,Impulso al Desarrollo de Economias Regionales,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,12,Acciones para las Agropymes Industriales,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,13,Bioinsumos Agropecuarios Argentinos (PROBIAAR),0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,14,Politicas para el Agregado de Valor para Cooperativas Agroindustriales – CoopAR,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,363,62,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,45,Implementacion de Politicas para el Desarrollo del Agregado de Valor en las Cadenas Agroalimentarias,0,Fortalecimiento del Desarrollo Regional de Alimentos y Bioeconomia,2024-07-01 00:00:00
2023,364,1,Actividades Centrales,0,Actividades Centrales,0,Actividades Centrales,1,Conduccion y Administracion,0,Actividades Centrales,2024-07-01 00:00:00
2023,364,10,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,0,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,0,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,Conduccion y Administracion,0,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,2024-07-01 00:00:00
2023,364,11,Actividades Comunes a los Programas de la Secretaria de Infraestructura y Politica Hidrica,0,Actividades Comunes a los Programas de la Secretaria de Infraestructura y Politica Hidrica,0,Actividades Comunes a los Programas de la Secretaria de Infraestructura y Politica Hidrica,1,Conduccion y Administracion,0,Actividades Comunes a los Programas de la Secretaria de Infraestructura y Politica Hidrica,2024-07-01 00:00:00
2023,364,20,Planificacion Territorial de la Inversion Publica,0,Planificacion Territorial de la Inversion Publica,0,Planificacion Territorial de la Inversion Publica,22,Fortalecimiento del Ciclo de la Inversion Publica (BID N° 5490/OC-AR),0,Planificacion Territorial de la Inversion Publica,2024-07-01 00:00:00
2023,364,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,82,Acciones de Saneamiento (BIRF Nº 9008-AC),0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,2024-07-01 00:00:00
2023,364,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,84,"Asistencia para Obras del Sistema Riachuelo L1, L2 y L3 - CABA y PBA (BIRF 9252)",0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,2024-07-01 00:00:00
2023,364,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,6,Construccion Planta de Tratamiento Efluentes Liquidos Industriales PIC Lanus (BIRF N°7706-AC),0,Construccion Planta de Tratamiento Efluentes Liquidos Industriales PIC Lanus (BIRF N°7706-AC),51,Construccion Planta de Tratamiento Efluentes Liquidos Industriales PIC Lanus (BIRF N°7706-AC),2024-07-01 00:00:00
2023,364,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,7,"Saneamiento Agua y Cloacas-Barrios Tres Rosas, San Blas (Villa 21/24) (BIRF N°7706-AC)",0,"Saneamiento Agua y Cloacas-Barrios Tres Rosas, San Blas (Villa 21/24) (BIRF N°7706-AC)",51,"Saneamiento Agua y Cloacas-Barrios Tres Rosas, San Blas (Villa 21/24) (BIRF N°7706-AC)",2024-07-01 00:00:00
2023,364,44,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,0,Desarrollo Sustentable de la Cuenca Matanza - Riachuelo,10,"Construccion de dos puentes sobre Arroyo Sarandi, Avellaneda, Provincia de Buenos Aires (BIRF 9008)",0,"Construccion de dos puentes sobre Arroyo Sarandi, Avellaneda, Provincia de Buenos Aires (BIRF 9008)",51,"Construccion de dos puentes sobre Arroyo Sarandi, Avellaneda, Provincia de Buenos Aires (BIRF 9008)",2024-07-01 00:00:00
2023,364,48,Acciones de la Unidad Plan Belgrano,0,Acciones de la Unidad Plan Belgrano,0,Acciones de la Unidad Plan Belgrano,1,Acciones de la Unidad Plan Belgrano,0,Acciones de la Unidad Plan Belgrano,2024-07-01 00:00:00
2023,364,66,Prevencion Sismica,0,Prevencion Sismica,0,Prevencion Sismica,1,Prevencion Sismica,0,Prevencion Sismica,2024-07-01 00:00:00
2023,364,66,Prevencion Sismica,0,Prevencion Sismica,0,Prevencion Sismica,2,Conduccion y Administracion,0,Prevencion Sismica,2024-07-01 00:00:00
2023,364,66,Prevencion Sismica,0,Prevencion Sismica,4,Ampliacion de las Redes de Instrumental Sismico - Etapa 4,0,Ampliacion de las Redes de Instrumental Sismico - Etapa 4,51,Ampliacion de las Redes de Instrumental Sismico - Etapa 4,2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,0,Infraestructura de Transporte,1,Apoyo para la Construccion de Pasos Bajo Nivel,0,Infraestructura de Transporte,2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,0,Infraestructura de Transporte,2,Desarrollo de Obras de Pavimentacion y Jerarquizacion Urbana,0,Infraestructura de Transporte,2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,24,Desarrollo del Sistema de Omnibus de Transito Rapido y Carriles Exclusivos -  AMBA,0,Desarrollo del Sistema de Omnibus de Transito Rapido y Carriles Exclusivos -  AMBA,51,Desarrollo del Sistema de Omnibus de Transito Rapido y Carriles Exclusivos - VAP II,2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,26,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",0,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",51,"Programa MAS, AMBA - Etapa IV - Constr y Rehab Corredores Urbanos - Loc. de Vicente Lopez, San Isidro, San Fernando, Tigre - Z1",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,26,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",0,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",52,"Prog MAS, AMBA - Etapa IV - Constr y Rehab Corredores Urb.  - S Martin, 3 de Febrero, S. Miguel, Malv Argentinas, JC. Paz - Z2",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,26,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",0,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",53,"Programa MAS, AMBA - Etapa IV - Constr y Rehab Corredores Urbanos  - Loc. Moron, Hurlingham, Ituzaingo, Merlo, Moreno - Z3",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,26,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",0,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",54,"Programa MAS, AMBA - Etapa IV - Constr y Rehab Corredores Urbanos  - Localidad de La Matanza - Z4",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,26,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",0,"Programa MAS, AMBA - Etapa IV - Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires",55,"Programa MAS, AMBA - Etapa IV - Constr y Rehab Corredores Urbanos - Loc. L. de Zamora, Esteban Echeverria, Ezeiza, Alm. Brown Z5",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,39,Ejecucion de Obras de Pavimentacion Interjurisdiccionales,0,Ejecucion de Obras de Pavimentacion Interjurisdiccionales,51,Ejecucion de Obras de Pavimentacion Interjurisdiccionales,2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,42,Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Programa MAS - Etapa II,0,Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Programa MAS - Etapa II,51,Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Programa MAS - Etapa II,2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,63,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",0,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",51,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Zona 1  (MAS, Etapa III)",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,63,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",0,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",52,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Zona 2  (MAS, Etapa III)",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,63,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",0,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",53,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Zona 3  (MAS, Etapa III)",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,63,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",0,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",54,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Zona 4  (MAS, Etapa III)",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,63,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",0,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",55,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Zona 5  (MAS, Etapa III)",2024-07-01 00:00:00
2023,364,68,Fortalecimiento de la Infraestructura para el Transporte y la Movilidad Sostenible,1,Infraestructura de Transporte,63,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",0,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires (Programa MAS, Etapa III)",56,"Construccion y Rehabilitacion de Corredores Urbanos en la Region Metropolitana de Buenos Aires - Zona 6  (MAS, Etapa III)",2024-07-01 00:00:00
2023,364,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",1,Apoyo para el Desarrollo de Infraestructura Social,0,Apoyo para el Desarrollo de Infraestructura Social,2,Asistencia Financiera a Obras de Proteccion de la Diversidad y Genero,0,Apoyo para el Desarrollo de Infraestructura Social,2024-07-01 00:00:00
2023,364,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",1,Apoyo para el Desarrollo de Infraestructura Social,0,Apoyo para el Desarrollo de Infraestructura Social,5,Asistencia Financiera para Infraestructura Social,0,Apoyo para el Desarrollo de Infraestructura Social,2024-07-01 00:00:00
2023,364,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",2,Desarrollo de Infraestructura del Cuidado y Sanitaria,0,Desarrollo de Infraestructura del Cuidado y Sanitaria,1,Apoyo para la Construccion de Centros de Desarrollo Infantil (NNA),0,Desarrollo de Infraestructura del Cuidado y Sanitaria,2024-07-01 00:00:00
2023,364,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",2,Desarrollo de Infraestructura del Cuidado y Sanitaria,0,Desarrollo de Infraestructura del Cuidado y Sanitaria,19,Apoyo para el Desarrollo de la Infraestructura Sanitaria,0,Desarrollo de Infraestructura del Cuidado y Sanitaria,2024-07-01 00:00:00
2023,364,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",2,Desarrollo de Infraestructura del Cuidado y Sanitaria,61,"Puesta en Valor de los Sanitarios del Hospital Nacional Profesor Alejandro Posadas en Moron, Buenos Aires",0,"Puesta en Valor de los Sanitarios del Hospital Nacional Profesor Alejandro Posadas en Moron, Buenos Aires",51,"Puesta en Valor de los Sanitarios del Hospital Nacional Profesor Alejandro Posadas en Moron, Buenos Aires",2024-07-01 00:00:00
2023,364,74,"Fortalecimiento de la Infraestructura Social, del Cuidado y Sanitaria",2,Desarrollo de Infraestructura del Cuidado y Sanitaria,62,Impermeabilizacion y Tratamiento de Fachadas del Hospital de Pediatria Prof. Dr. Juan P. Garrahan - CABA,0,Impermeabilizacion y Tratamiento de Fachadas del Hospital de Pediatria Prof. Dr. Juan P. Garrahan - CABA,51,Impermeabilizacion y Tratamiento de Fachadas del Hospital de Pediatria Prof. Dr. Juan P. Garrahan - CABA,2024-07-01 00:00:00
2023,364,75,Desarrollo de la Infraestructura Ambiental,0,Desarrollo de la Infraestructura Ambiental,0,Desarrollo de la Infraestructura Ambiental,1,Apoyo para la Construccion de Parques Publicos,0,Desarrollo de la Infraestructura Ambiental,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,2,Apoyo para la Expansion de Obras de Adaptacion a Extremos Climaticos,0,Apoyo para la Expansion de Obras de Adaptacion a Extremos Climaticos,50,Obras en el Marco del Plan de Adaptacion a Extremos Climaticos,0,Apoyo para la Expansion de Obras de Adaptacion a Extremos Climaticos,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,2,Apoyo para la Expansion de Obras de Adaptacion a Extremos Climaticos,46,Construccion de 10 Radares Meteorologicos Argentinos - Etapa III,0,Construccion de 10 Radares Meteorologicos Argentinos - Etapa III,51,Construccion de 10 Radares Meteorologicos Argentinos - Etapa III,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,53,Desarrollo de Obras de Infraestructura Hidrica - (BIRF Nº 8032),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,54,Programa de Desarrollo de los Servicios de Agua y Saneamiento - Plan Belgrano (BID N°4312/ OC-AR),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,55,Infraestructura Hidrica del Norte Grande (BID Nº 2776 OC/AR),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,60,Ejecucion de Obras de Infraestructura de Saneamiento Norte Grande Etapa II (CAF N° 8640),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,64,Programa para el Desarrollo de los Servicios de Agua Potable y Saneamiento - Plan Belgrano. Bilateral- Agencia Francesa de Desar,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,65,Apoyo para el desarrollo de obras de Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,66,Apoyo para el desarrollo de obras en el marco del Programa de Agua Segura para Comunidades Rurales Dispersas (CAF S/N),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,67,Gestion de Recursos Hidricos y Acueductos (BID N° 5578),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,76,Desarrollo de la Infraestructura Hidraulica,3,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,68,Desarrollo de la Cuenca del Rio Bermejo - 2ª Etapa (FONPLATA ARG 59/2022),0,Apoyo para la Expansion de la Infraestructura para Agua y Saneamiento,2024-07-01 00:00:00
2023,364,77,Desarrollo de la Infraestructura Productiva,0,Desarrollo de la Infraestructura Productiva,0,Desarrollo de la Infraestructura Productiva,1,Apoyo para el Desarrollo de la Infraestructura Productiva,0,Desarrollo de la Infraestructura Productiva,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",1,Desarrollo de Infraestructura de Culto,61,Restauracion Descanso Del Peregrino Y Construccion de Baptisterio + Variante 1,0,Restauracion Descanso Del Peregrino Y Construccion de Baptisterio + Variante 1,51,Restauracion Descanso Del Peregrino Y Construccion de Baptisterio + Variante 1,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",2,Desarrollo de Infraestructura Penitenciaria,0,Desarrollo de Infraestructura Penitenciaria,1,Asistencia Financiera para Infraestructura Penitenciaria,0,Desarrollo de Infraestructura Penitenciaria,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",2,Desarrollo de Infraestructura Penitenciaria,0,Desarrollo de Infraestructura Penitenciaria,3,Asistencia Financiera para Infraestructura Judicial,0,Desarrollo de Infraestructura Penitenciaria,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",2,Desarrollo de Infraestructura Penitenciaria,10,Complejo Federal de Condenados de Agote,0,Complejo Federal de Condenados de Agote,51,Complejo Federal de Condenados de Agote,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",2,Desarrollo de Infraestructura Penitenciaria,12,"Centro Federal Penitenciario Federal del Litoral, Coronda",0,"Centro Federal Penitenciario Federal del Litoral, Coronda",51,"Centro Federal Penitenciario Federal del Litoral, Coronda",2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,0,Desarrollo de Infraestructura Cultural y Turistica,20,Asistencia Financiera para Obras de Infraestructura Cultural,0,Desarrollo de Infraestructura Cultural y Turistica,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,12,"Conservacion del Espacio de Memoria y DDHH ex CCDTyE 'La Escuelita', Bahia Blanca (provincia de Buenos Aires)",0,"Conservacion del Espacio de Memoria y DDHH ex CCDTyE 'La Escuelita', Bahia Blanca (provincia de Buenos Aires)",51,"Conservacion del Espacio de Memoria y DDHH ex CCDTyE 'La Escuelita', Bahia Blanca (provincia de Buenos Aires)",2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,14,Puesta en Valor de Espacio de la Memoria 'Faro de la Memoria',0,Puesta en Valor de Espacio de la Memoria 'Faro de la Memoria',51,Puesta en Valor de Espacio de la Memoria 'Faro de la Memoria',2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,15,Construccion de Bar Nuevo y Plantacion de Espacio Verde del Museo Historico Sarmiento,0,Construccion de Bar Nuevo y Plantacion de Espacio Verde del Museo Historico Sarmiento,51,Construccion de Bar Nuevo y Plantacion de Espacio Verde del Museo Historico Sarmiento,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,22,"Monumento Nacional de la Bandera Etapa II- Restauracion - Rosario, Santa Fe",0,"Monumento Nacional de la Bandera Etapa II- Restauracion - Rosario, Santa Fe",51,"Monumento Nacional de la Bandera Etapa II- Restauracion - Rosario, Santa Fe",2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,25,Restauracion y Refuncionalizacion del Palacio Haedo,0,Restauracion y Refuncionalizacion del Palacio Haedo,51,Restauracion y Refuncionalizacion del Palacio Haedo,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,35,Conservacion y restauracion del edificio para la Nueva Sede Institucional UNaB,0,Conservacion y restauracion del edificio para la Nueva Sede Institucional UNaB,51,Conservacion y restauracion del edificio para la Nueva Sede Institucional UNaB,2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,78,"Refuncionalizacion y Restauracion del Hotel N°4 de la Unidad Turistica del Complejo Chapadmalal, Municipio General Pueyrredon, P",0,"Refuncionalizacion y Restauracion del Hotel N°4 de la Unidad Turistica del Complejo Chapadmalal, Municipio General Pueyrredon, P",51,"Refuncionalizacion y Restauracion del Hotel N°4 de la Unidad Turistica del Complejo Chapadmalal, Municipio General Pueyrredon, P",2024-07-01 00:00:00
2023,364,78,"Consolidacion Urbana, Mejoramiento de Barrios y Puesta en Valor de Centralidades",3,Desarrollo de Infraestructura Cultural y Turistica,80,Restauracion y Puesta en Valor del MHN Ex Biblioteca Nacional,0,Restauracion y Puesta en Valor del MHN Ex Biblioteca Nacional,51,Restauracion y Puesta en Valor del MHN Ex Biblioteca Nacional,2024-07-01 00:00:00
