impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,22,Transferencias de capital,6,Transferencias de capital del sector externo,2,Transferencias de capital de organismos internacionales,0,Transferencias de capital de organismos internacionales,2.1,Transferencias Externas,12232000,De organismos internacionales,90046500,PNUD ARG/19/G24 Incorporación de la Conservación de la Biodiversidad y el Manejo Sostenible de las Tierras (MST),0,0,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,317,Ministerio de Ambiente y Desarrollo Sostenible,22,Transferencias de capital,6,Transferencias de capital del sector externo,2,Transferencias de capital de organismos internacionales,0,Transferencias de capital de organismos internacionales,2.1,Transferencias Externas,12232000,De organismos internacionales,90054200,FAO GCP/ARG/029/GCF Apoyo para la Lucha contra la Deforestación y el Manejo Sostenible de los Bosques Nativos (GCF FP142),0,0,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,85,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,341,"Secretaría Nacional de Niñez, Adolescencia y Familia",14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.3,Recursos con Afectación Específica,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,0.004,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,85,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,0,Ministerio de Desarrollo Social,341,"Secretaría Nacional de Niñez, Adolescencia y Familia",16,Rentas de la propiedad,5,Arrendamiento de tierras y terrenos,1,Arrendamiento de tierras,29,Otras,1.3,Recursos con Afectación Específica,11630000,Arrendamiento de tierras y terrenos,0,GENERICO,0,0,18.195525,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,1,Sobre los ingresos,1,Ganancias,1,42.34% Ganancias Coparticipado,1.1,Tesoro Nacional,11111000,Sobre los ingresos,0,GENERICO,0,0,286003.84516325,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,1,Sobre los ingresos,3,Premios de juegos de azar y concursos deportivos,1,Premios de Juegos Varios,1.1,Tesoro Nacional,11111000,Sobre los ingresos,0,GENERICO,0,0,186.73600626,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,1,Sobre los ingresos,3,Premios de juegos de azar y concursos deportivos,3,"Ley 27.346 - Título III, Capítulos I y II",1.1,Tesoro Nacional,11111000,Sobre los ingresos,0,GENERICO,0,0,401.16360695,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,2,Sobre el patrimonio,1,Activos,1,42.34% Activos Coparticipado,1.1,Tesoro Nacional,11112000,Sobre el patrimonio,0,GENERICO,0,0,0.01150248,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,2,Sobre el patrimonio,3,Inmuebles,0,Inmuebles,1.1,Tesoro Nacional,11112000,Sobre el patrimonio,0,GENERICO,0,0,707.18846552,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,2,Sobre el patrimonio,5,Bienes Personales,1,Bienes Personales Tesoro,1.1,Tesoro Nacional,11112000,Sobre el patrimonio,0,GENERICO,0,0,10471.30397988,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",1,Valor agregado,1,42.34% IVA Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,334638.77426171,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",2,Internos unificados,1,42.34% Internos Cigarrillos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,14015.50215787,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",2,Internos unificados,2,42.34% Resto Internos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,12734.84549463,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",3,Combustibles líquidos y al dióxido de carbono,1,Tesoro - 39% Combustibles,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,4041.35305696,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",4,Intereses pagados y costo financiero del endeudamiento empresario,1,"42,34% Intereses Pagados y Cost. Fin. del Endeud. Empr.",1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,116.31851482,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,6,"Sobre la producción, el consumo y las transacciones",5,Sellos,0,Sellos,1.1,Tesoro Nacional,11121000,"Sobre la producción, el consumo y las transacciones",0,GENERICO,0,0,10.19660059,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,1,Derechos de importación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,63757.458865,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,2,Derechos de exportación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,130924.92788,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,7,Sobre el comercio y las transacciones internacionales,3,Tasa de estadística,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,4105.00696362,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,9,Otros impuestos,9,Otros,9,Otros Coparticipados,1.1,Tesoro Nacional,11123000,Otros impuestos,0,GENERICO,0,0,182.80001342,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos impositivos,9,Otros impuestos,9,Otros,15,Internos Sobre Segurros,1.1,Tesoro Nacional,11123000,Otros impuestos,0,GENERICO,0,0,129.332275,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,2,Fiscalización del transporte,29,Otras,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,1.449065,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,9,Otras,8,Tasa de Actuación Judicial - Tribunal Fiscal de la Nación,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,243.51019441,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,268.48829718,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,2,Derechos,1,"Derechos de uso de puertos, aeropuertos y aeródromos",2,Puertos y Canales,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,0,0,36.02759325,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,2,Derechos,9,Otros derechos,29,Varios,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,0,0,15.25184704,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,3,Primas,0,Primas,0,Primas,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,1352.41513629,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,1,Decreto 1.382/12 - Artículo 15 - 30%,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,29.4816061,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,-0.00032798,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,960.59640738,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,1,Afectación a Favor del Tesoro,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,1349.3229463,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,5,Recaudación 5% Entrada Predio Sociedad Rural,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,2.02966494,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,1,Afectaciones y devoluciones,29,Varios,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,365.34609269,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,2,Especificados,2,Juicios con Sentencia,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,6.0525109,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.1,Tesoro Nacional,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,5.48254799,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.1,Tesoro Nacional,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,0.17670099,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,4,Asistencia Financiera a Provincias,1.1,Tesoro Nacional,11611100,Intereses por préstamos,0,GENERICO,0,0,3.25558322,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,5,Res. MEyFP N° 36/2013 Deudas de las Provincias,1.1,Tesoro Nacional,11611100,Intereses por préstamos,0,GENERICO,0,0,24.52495829,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,6,Argenta FGS,1.1,Tesoro Nacional,11611100,Intereses por préstamos,0,GENERICO,0,0,82.63392923,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,29,Otros,1.1,Tesoro Nacional,11611100,Intereses por préstamos,0,GENERICO,0,0,4099.29223805,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la propiedad,2,Intereses por depósitos,1,Intereses por depósitos en moneda nacional,29,Otros,1.1,Tesoro Nacional,11611200,Intereses por depósitos,0,GENERICO,0,0,2561.03078676,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la propiedad,3,Intereses por títulos y valores,1,Intereses por títulos y valores en moneda nacional,29,Otros,1.1,Tesoro Nacional,11611300,Intereses por títulos y valores,0,GENERICO,0,0,0.11154644,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,17,Transferencias corrientes,5,Transferencias corrientes de instituciones provinciales y municipales,1,Transferencias corrientes de la Administración Pública Provincial,29,Otras,1.1,Tesoro Nacional,11723100,De la Administración Pública Provincial,0,GENERICO,0,0,707.51079202,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,1,Auditoría General de la Nación,1,Auditoría General de la Nación,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,37.297227,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,109,Sindicatura General de la Nación,109,Sindicatura General de la Nación,14,Venta de bienes y servicios de administraciones públicas,2,Venta de servicios,1,Venta de servicios varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de bienes y serv. de las administraciones públicas,0,GENERICO,0,0,88.43181959,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,109,Sindicatura General de la Nación,109,Sindicatura General de la Nación,16,Rentas de la propiedad,3,Intereses por títulos y valores,1,Intereses por títulos y valores en moneda nacional,29,Otros,1.2,Recursos Propios,11611300,Intereses por títulos y valores,0,GENERICO,0,0,0.08245842,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,112,Autoridad Regulatoria Nuclear,12,Ingresos no impositivos,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,229.592,132.42006244,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,112,Autoridad Regulatoria Nuclear,22,Transferencias de capital,6,Transferencias de capital del sector externo,2,Transferencias de capital de organismos internacionales,0,Transferencias de capital de organismos internacionales,2.1,Transferencias Externas,12232000,De organismos internacionales,90032500,CTBTO-PCA Mantenimiento operativas las estaciones de monitoreo y el laboratorio de radionucleidos - ARN,0,30,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,112,Autoridad Regulatoria Nuclear,22,Transferencias de capital,6,Transferencias de capital del sector externo,2,Transferencias de capital de organismos internacionales,0,Transferencias de capital de organismos internacionales,2.1,Transferencias Externas,12232000,De organismos internacionales,90032600,OIEA Programas de formación del Centro de Capacitación Regional (CCR),0,20.176018,0,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,917,Agencia Nacional de Discapacidad,917,Agencia Nacional de Discapacidad,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,3,Infracciones Ley 25.730 - Sanciones libradores de cheques,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,287.10662096,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,114,Instituto Nacional de Asociativismo y Economía Social,114,Instituto Nacional de Asociativismo y Economía Social,11,Ingresos impositivos,2,Sobre el patrimonio,2,Capitales,0,Capitales,1.2,Recursos Propios,11112000,Sobre el patrimonio,0,GENERICO,0,0,1993.11067097,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,114,Instituto Nacional de Asociativismo y Economía Social,114,Instituto Nacional de Asociativismo y Economía Social,12,Ingresos no impositivos,6,Multas,1,Multas por infracciones,29,Otras,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,0.00002,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,114,Instituto Nacional de Asociativismo y Economía Social,114,Instituto Nacional de Asociativismo y Economía Social,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,67.29066756,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,114,Instituto Nacional de Asociativismo y Economía Social,114,Instituto Nacional de Asociativismo y Economía Social,16,Rentas de la propiedad,1,Intereses por préstamos,1,Intereses por préstamos en moneda nacional,29,Otros,1.2,Recursos Propios,11611100,Intereses por préstamos,0,GENERICO,0,0,1.42347157,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,114,Instituto Nacional de Asociativismo y Economía Social,114,Instituto Nacional de Asociativismo y Economía Social,34,Recuperación de préstamos de largo plazo,1,Recuperación de préstamos otorgados al sector privado a largo plazo,0,Recuperación de préstamos otorgados al sector privado a largo plazo,0,Recuperación de préstamos otorgados al sector privado a largo plazo,1.2,Recursos Propios,12361000,Del sector privado,0,GENERICO,0,0,5.16817796,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,205,Agencia de Administración de Bienes del Estado,12,Ingresos no impositivos,5,Alquileres,1,Alquileres de inmuebles,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,43.89017155,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,205,Agencia de Administración de Bienes del Estado,12,Ingresos no impositivos,9,Otros ingresos no impositivos,9,Otros,29,Otros,1.2,Recursos Propios,11330000,Otros ingresos no impositivos,0,GENERICO,0,0,22.12763495,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,205,Agencia de Administración de Bienes del Estado,205,Agencia de Administración de Bienes del Estado,21,Recursos propios de capital,1,Venta de activos,2,Venta de edificios e instalaciones,29,Otros,1.2,Recursos Propios,12111000,De activos fijos,0,GENERICO,0,0,0.06659105,2024-07-01 00:00:00
2023,5,2023,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,207,Ente Nacional de Comunicaciones,207,Ente Nacional de Comunicaciones,11,Ingresos impositivos,9,Otros impuestos,9,Otros,29,Varios,1.2,Recursos Propios,11123000,Otros impuestos,0,GENERICO,0,0,540.07129392,2024-07-01 00:00:00
